group,Locus,id,dist
Bird,IGH,House_Finch/AZ_1_alt,105.0
Bird,IGH,House_Finch/AZ_1_alt,559.0
Bird,IGH,House_Finch/AZ_1_alt,979.0
Bird,IGH,House_Finch/AZ_1_alt,105.0
Bird,IGH,House_Finch/AZ_1_alt,708.0
Bird,IGH,House_Finch/AZ_1_alt,1.0
Bird,IGH,House_Finch/AZ_1_alt,1275.0
Bird,IGH,House_Finch/AZ_1_alt,105.0
Bird,IGH,House_Finch/AZ_1_alt,498.0
Bird,IGH,House_Finch/AZ_1_alt,77.0
Bird,IGH,House_Finch/AZ_1_alt,788.0
Bird,IGH,House_Finch/AZ_1_alt,105.0
Bird,IGH,House_Finch/AZ_1_alt,638.0
Bird,IGH,House_Finch/AZ_1_alt,100.0
Bird,IGH,House_Finch/AZ_1_alt,769.0
Bird,IGH,House_Finch/AZ_1_alt,407.0
Bird,IGH,House_Finch/AZ_1_alt,944.0
Bird,IGH,House_Finch/AZ_1_alt,361.0
Bird,IGH,House_Finch/AZ_1_alt,108.0
Bird,IGH,House_Finch/AZ_1_alt,785.0
Bird,IGH,House_Finch/AZ_1_alt,108.0
Bird,IGH,House_Finch/AZ_1_alt,461.0
Bird,IGH,House_Finch/AZ_1_alt,98.0
Bird,IGH,House_Finch/AZ_1_alt,477.0
Bird,IGH,House_Finch/AZ_1_alt,459.0
Bird,IGH,House_Finch/AZ_1_alt,30.0
Bird,IGH,House_Finch/AZ_1_alt,378.0
Bird,IGH,House_Finch/AZ_1_alt,389.0
Bird,IGH,House_Finch/AZ_1_alt,250.0
Bird,IGH,House_Finch/AZ_1_alt,700.0
Bird,IGH,House_Finch/AZ_1_alt,69.0
Bird,IGH,House_Finch/AZ_1_alt,740.0
Bird,IGH,House_Finch/AZ_1_alt,108.0
Bird,IGH,House_Finch/AZ_1_alt,1028.0
Bird,IGH,House_Finch/AZ_1_alt,30.0
Bird,IGH,House_Finch/AZ_1_alt,1005.0
Bird,IGH,House_Finch/AZ_1_alt,107.0
Bird,IGH,House_Finch/AZ_1_alt,661.0
Bird,IGH,House_Finch/AZ_1_alt,135.0
Bird,IGH,House_Finch/AZ_1_alt,440.0
Bird,IGH,House_Finch/AZ_1_alt,459.0
Bird,IGL,House_Finch/AZ_1_alt,764.0
Bird,IGL,House_Finch/AZ_1_alt,1103.0
Bird,IGL,House_Finch/AZ_1_alt,745.0
Bird,IGL,House_Finch/AZ_1_alt,492.0
Bird,IGL,House_Finch/AZ_1_alt,465.0
Bird,IGL,House_Finch/AZ_1_alt,2405.0
Bird,IGL,House_Finch/AZ_1_alt,1110.0
Bird,IGL,House_Finch/AZ_1_alt,745.0
Bird,IGL,House_Finch/AZ_1_alt,492.0
Bird,IGL,House_Finch/AZ_1_alt,465.0
Bird,IGL,House_Finch/AZ_1_alt,741.0
Bird,IGL,House_Finch/AZ_1_alt,1491.0
Bird,IGL,House_Finch/AZ_1_alt,868.0
Bird,IGL,House_Finch/AZ_1_alt,520.0
Bird,IGL,House_Finch/AZ_1_alt,636.0
Bird,IGL,House_Finch/AZ_1_alt,748.0
Bird,IGL,House_Finch/AZ_1_alt,481.0
Bird,IGL,House_Finch/AZ_1_alt,1951.0
Bird,IGL,House_Finch/AZ_1_alt,627.0
Bird,IGL,House_Finch/AZ_1_alt,907.0
Bird,IGL,House_Finch/AZ_1_alt,874.0
Bird,IGL,House_Finch/AZ_1_alt,470.0
Bird,IGL,House_Finch/AZ_1_alt,845.0
Bird,IGL,House_Finch/AZ_1_alt,906.0
Bird,IGL,House_Finch/AZ_1_alt,1857.0
Bird,TRA,House_Finch/AZ_1_alt,26225.0
Bird,TRA,House_Finch/AZ_1_alt,3030.0
Bird,TRA,House_Finch/AZ_1_alt,1658.0
Bird,TRA,House_Finch/AZ_1_alt,3069.0
Bird,TRA,House_Finch/AZ_1_alt,1658.0
Bird,TRA,House_Finch/AZ_1_alt,2069.0
Bird,TRA,House_Finch/AZ_1_alt,4804.0
Bird,TRA,House_Finch/AZ_1_alt,2570.0
Bird,TRA,House_Finch/AZ_1_alt,2314.0
Bird,TRA,House_Finch/AZ_1_alt,2249.0
Bird,TRA,House_Finch/AZ_1_alt,2694.0
Bird,TRA,House_Finch/AZ_1_alt,2731.0
Bird,TRA,House_Finch/AZ_1_alt,2741.0
Bird,TRA,House_Finch/AZ_1_alt,2680.0
Bird,TRA,House_Finch/AZ_1_alt,2714.0
Bird,TRA,House_Finch/AZ_1_alt,2741.0
Bird,TRA,House_Finch/AZ_1_alt,3872.0
Bird,TRA,House_Finch/AZ_1_alt,2679.0
Bird,TRA,House_Finch/AZ_1_alt,2675.0
Bird,TRA,House_Finch/AZ_1_alt,4908.0
Bird,TRB,House_Finch/AZ_1_alt,13107.0
Bird,TRB,House_Finch/AZ_1_alt,14492.0
Bird,TRB,House_Finch/AZ_1_alt,4055.0
Bird,TRB,House_Finch/AZ_1_alt,13065.0
Bird,TRB,House_Finch/AZ_1_alt,4068.0
Bird,TRB,House_Finch/AZ_1_alt,3069.0
Bird,TRB,House_Finch/AZ_1_alt,4606.0
Bird,TRB,House_Finch/AZ_1_alt,3832.0
Bird,TRB,House_Finch/AZ_1_alt,5137.0
Bird,TRB,House_Finch/AZ_1_alt,13066.0
Bird,TRB,House_Finch/AZ_1_alt,4068.0
Bird,TRB,House_Finch/AZ_1_alt,3069.0
Bird,TRB,House_Finch/AZ_1_alt,4612.0
Bird,TRB,House_Finch/AZ_1_alt,3832.0
Bird,TRB,House_Finch/AZ_1_alt,5137.0
Bird,TRB,House_Finch/AZ_1_alt,13066.0
Bird,TRB,House_Finch/AZ_1_alt,4067.0
Bird,TRB,House_Finch/AZ_1_alt,3066.0
Bird,TRB,House_Finch/AZ_1_alt,4599.0
Bird,TRB,House_Finch/AZ_1_alt,3065.0
Bird,TRB,House_Finch/AZ_1_alt,4597.0
Bird,TRB,House_Finch/AZ_1_alt,3001.0
Bird,TRB,House_Finch/AZ_1_alt,3854.0
Bird,TRB,House_Finch/AZ_1_alt,3842.0
Bird,TRB,House_Finch/AZ_1_alt,5128.0
Bird,TRB,House_Finch/AZ_1_alt,13071.0
Bird,TRB,House_Finch/AZ_1_alt,3989.0
Bird,TRB,House_Finch/AZ_1_alt,2329.0
Bird,TRB,House_Finch/AZ_1_alt,10270.0
Bird,TRB,House_Finch/AZ_1_alt,3830.0
Bird,TRB,House_Finch/AZ_1_alt,3993.0
Bird,TRB,House_Finch/AZ_1_alt,13101.0
Bird,TRB,House_Finch/AZ_1_alt,3992.0
Bird,TRB,House_Finch/AZ_1_alt,2331.0
Bird,TRB,House_Finch/AZ_1_alt,10270.0
Bird,TRB,House_Finch/AZ_1_alt,3830.0
Bird,TRB,House_Finch/AZ_1_alt,3990.0
Bird,TRB,House_Finch/AZ_1_alt,12108.0
Bird,TRB,House_Finch/AZ_1_alt,3940.0
Bird,TRB,House_Finch/AZ_1_alt,43278.0
Bird,TRG,House_Finch/AZ_1_alt,9464.0
Bird,IGH,House_Finch/AZ_1_pri,4495.0
Bird,IGH,House_Finch/AZ_1_pri,88.0
Bird,IGH,House_Finch/AZ_1_pri,946.0
Bird,IGH,House_Finch/AZ_1_pri,357.0
Bird,IGH,House_Finch/AZ_1_pri,883.0
Bird,IGH,House_Finch/AZ_1_pri,165.0
Bird,IGH,House_Finch/AZ_1_pri,883.0
Bird,IGH,House_Finch/AZ_1_pri,105.0
Bird,IGH,House_Finch/AZ_1_pri,465.0
Bird,IGH,House_Finch/AZ_1_pri,144.0
Bird,IGH,House_Finch/AZ_1_pri,1217.0
Bird,IGH,House_Finch/AZ_1_pri,147.0
Bird,IGH,House_Finch/AZ_1_pri,469.0
Bird,IGH,House_Finch/AZ_1_pri,144.0
Bird,IGH,House_Finch/AZ_1_pri,494.0
Bird,IGH,House_Finch/AZ_1_pri,475.0
Bird,IGH,House_Finch/AZ_1_pri,451.0
Bird,IGH,House_Finch/AZ_1_pri,675.0
Bird,IGH,House_Finch/AZ_1_pri,114.0
Bird,IGH,House_Finch/AZ_1_pri,449.0
Bird,IGH,House_Finch/AZ_1_pri,697.0
Bird,IGH,House_Finch/AZ_1_pri,107.0
Bird,IGH,House_Finch/AZ_1_pri,449.0
Bird,IGH,House_Finch/AZ_1_pri,48.0
Bird,IGH,House_Finch/AZ_1_pri,428.0
Bird,IGH,House_Finch/AZ_1_pri,357.0
Bird,IGH,House_Finch/AZ_1_pri,115.0
Bird,IGH,House_Finch/AZ_1_pri,722.0
Bird,IGH,House_Finch/AZ_1_pri,761.0
Bird,IGH,House_Finch/AZ_1_pri,114.0
Bird,IGH,House_Finch/AZ_1_pri,415.0
Bird,IGH,House_Finch/AZ_1_pri,965.0
Bird,IGH,House_Finch/AZ_1_pri,105.0
Bird,IGH,House_Finch/AZ_1_pri,623.0
Bird,IGH,House_Finch/AZ_1_pri,118.0
Bird,IGH,House_Finch/AZ_1_pri,1304.0
Bird,IGH,House_Finch/AZ_1_pri,114.0
Bird,IGH,House_Finch/AZ_1_pri,415.0
Bird,IGH,House_Finch/AZ_1_pri,132.0
Bird,IGH,House_Finch/AZ_1_pri,695.0
Bird,IGH,House_Finch/AZ_1_pri,111.0
Bird,IGH,House_Finch/AZ_1_pri,1006.0
Bird,IGH,House_Finch/AZ_1_pri,87.0
Bird,IGH,House_Finch/AZ_1_pri,737.0
Bird,IGH,House_Finch/AZ_1_pri,39.0
Bird,IGH,House_Finch/AZ_1_pri,613.0
Bird,IGH,House_Finch/AZ_1_pri,107.0
Bird,IGH,House_Finch/AZ_1_pri,690.0
Bird,IGH,House_Finch/AZ_1_pri,338.0
Bird,IGH,House_Finch/AZ_1_pri,106.0
Bird,IGH,House_Finch/AZ_1_pri,457.0
Bird,IGH,House_Finch/AZ_1_pri,251.0
Bird,IGH,House_Finch/AZ_1_pri,196.0
Bird,IGH,House_Finch/AZ_1_pri,487.0
Bird,IGH,House_Finch/AZ_1_pri,768.0
Bird,IGH,House_Finch/AZ_1_pri,492.0
Bird,IGH,House_Finch/AZ_1_pri,114.0
Bird,IGH,House_Finch/AZ_1_pri,983.0
Bird,IGH,House_Finch/AZ_1_pri,48.0
Bird,IGH,House_Finch/AZ_1_pri,428.0
Bird,IGH,House_Finch/AZ_1_pri,186.0
Bird,IGH,House_Finch/AZ_1_pri,834.0
Bird,IGH,House_Finch/AZ_1_pri,30.0
Bird,IGH,House_Finch/AZ_1_pri,942.0
Bird,IGH,House_Finch/AZ_1_pri,133.0
Bird,IGH,House_Finch/AZ_1_pri,852.0
Bird,IGH,House_Finch/AZ_1_pri,269.0
Bird,IGH,House_Finch/AZ_1_pri,203.0
Bird,IGH,House_Finch/AZ_1_pri,221.0
Bird,IGH,House_Finch/AZ_1_pri,390.0
Bird,IGH,House_Finch/AZ_1_pri,441.0
Bird,IGH,House_Finch/AZ_1_pri,419.0
Bird,IGH,House_Finch/AZ_1_pri,34.0
Bird,IGH,House_Finch/AZ_1_pri,415.0
Bird,IGH,House_Finch/AZ_1_pri,894.0
Bird,IGH,House_Finch/AZ_1_pri,269.0
Bird,IGH,House_Finch/AZ_1_pri,203.0
Bird,IGH,House_Finch/AZ_1_pri,221.0
Bird,IGH,House_Finch/AZ_1_pri,389.0
Bird,IGH,House_Finch/AZ_1_pri,420.0
Bird,IGH,House_Finch/AZ_1_pri,441.0
Bird,IGH,House_Finch/AZ_1_pri,34.0
Bird,IGH,House_Finch/AZ_1_pri,415.0
Bird,IGH,House_Finch/AZ_1_pri,660.0
Bird,IGH,House_Finch/AZ_1_pri,65.0
Bird,IGH,House_Finch/AZ_1_pri,381.0
Bird,IGH,House_Finch/AZ_1_pri,458.0
Bird,IGL,House_Finch/AZ_1_pri,1836.0
Bird,IGL,House_Finch/AZ_1_pri,941.0
Bird,IGL,House_Finch/AZ_1_pri,819.0
Bird,IGL,House_Finch/AZ_1_pri,446.0
Bird,IGL,House_Finch/AZ_1_pri,902.0
Bird,IGL,House_Finch/AZ_1_pri,64.0
Bird,IGL,House_Finch/AZ_1_pri,854.0
Bird,IGL,House_Finch/AZ_1_pri,611.0
Bird,IGL,House_Finch/AZ_1_pri,1958.0
Bird,IGL,House_Finch/AZ_1_pri,472.0
Bird,IGL,House_Finch/AZ_1_pri,753.0
Bird,IGL,House_Finch/AZ_1_pri,639.0
Bird,IGL,House_Finch/AZ_1_pri,526.0
Bird,IGL,House_Finch/AZ_1_pri,848.0
Bird,IGL,House_Finch/AZ_1_pri,1481.0
Bird,IGL,House_Finch/AZ_1_pri,780.0
Bird,IGL,House_Finch/AZ_1_pri,452.0
Bird,IGL,House_Finch/AZ_1_pri,496.0
Bird,IGL,House_Finch/AZ_1_pri,744.0
Bird,IGL,House_Finch/AZ_1_pri,1089.0
Bird,IGL,House_Finch/AZ_1_pri,744.0
Bird,TRA,House_Finch/AZ_1_pri,29323.0
Bird,TRA,House_Finch/AZ_1_pri,1652.0
Bird,TRA,House_Finch/AZ_1_pri,2537.0
Bird,TRA,House_Finch/AZ_1_pri,1658.0
Bird,TRA,House_Finch/AZ_1_pri,3083.0
Bird,TRA,House_Finch/AZ_1_pri,1640.0
Bird,TRA,House_Finch/AZ_1_pri,2571.0
Bird,TRA,House_Finch/AZ_1_pri,3101.0
Bird,TRA,House_Finch/AZ_1_pri,1654.0
Bird,TRA,House_Finch/AZ_1_pri,2999.0
Bird,TRA,House_Finch/AZ_1_pri,4758.0
Bird,TRA,House_Finch/AZ_1_pri,4722.0
Bird,TRA,House_Finch/AZ_1_pri,1654.0
Bird,TRA,House_Finch/AZ_1_pri,3066.0
Bird,TRA,House_Finch/AZ_1_pri,1658.0
Bird,TRA,House_Finch/AZ_1_pri,2122.0
Bird,TRA,House_Finch/AZ_1_pri,2540.0
Bird,TRA,House_Finch/AZ_1_pri,4815.0
Bird,TRA,House_Finch/AZ_1_pri,2566.0
Bird,TRA,House_Finch/AZ_1_pri,3892.0
Bird,TRA,House_Finch/AZ_1_pri,2695.0
Bird,TRA,House_Finch/AZ_1_pri,2732.0
Bird,TRA,House_Finch/AZ_1_pri,2739.0
Bird,TRA,House_Finch/AZ_1_pri,4902.0
Bird,TRA,House_Finch/AZ_1_pri,2237.0
Bird,TRA,House_Finch/AZ_1_pri,2690.0
Bird,TRA,House_Finch/AZ_1_pri,2688.0
Bird,TRA,House_Finch/AZ_1_pri,2732.0
Bird,TRA,House_Finch/AZ_1_pri,3882.0
Bird,TRA,House_Finch/AZ_1_pri,2679.0
Bird,TRA,House_Finch/AZ_1_pri,2681.0
Bird,TRA,House_Finch/AZ_1_pri,4903.0
Bird,TRB,House_Finch/AZ_1_pri,81899.0
Bird,TRB,House_Finch/AZ_1_pri,3949.0
Bird,TRB,House_Finch/AZ_1_pri,12120.0
Bird,TRB,House_Finch/AZ_1_pri,3991.0
Bird,TRB,House_Finch/AZ_1_pri,3827.0
Bird,TRB,House_Finch/AZ_1_pri,10268.0
Bird,TRB,House_Finch/AZ_1_pri,2330.0
Bird,TRB,House_Finch/AZ_1_pri,3982.0
Bird,TRB,House_Finch/AZ_1_pri,13067.0
Bird,TRB,House_Finch/AZ_1_pri,5142.0
Bird,TRB,House_Finch/AZ_1_pri,3759.0
Bird,TRB,House_Finch/AZ_1_pri,2969.0
Bird,TRB,House_Finch/AZ_1_pri,3834.0
Bird,TRB,House_Finch/AZ_1_pri,4611.0
Bird,TRB,House_Finch/AZ_1_pri,3055.0
Bird,TRB,House_Finch/AZ_1_pri,4060.0
Bird,TRB,House_Finch/AZ_1_pri,13077.0
Bird,TRB,House_Finch/AZ_1_pri,5562.0
Bird,TRB,House_Finch/AZ_1_pri,4460.0
Bird,TRB,House_Finch/AZ_1_pri,3005.0
Bird,TRB,House_Finch/AZ_1_pri,4047.0
Bird,TRB,House_Finch/AZ_1_pri,13075.0
Bird,TRB,House_Finch/AZ_1_pri,5153.0
Bird,TRB,House_Finch/AZ_1_pri,3834.0
Bird,TRB,House_Finch/AZ_1_pri,3853.0
Bird,TRB,House_Finch/AZ_1_pri,3071.0
Bird,TRB,House_Finch/AZ_1_pri,4060.0
Bird,TRB,House_Finch/AZ_1_pri,13080.0
Bird,TRB,House_Finch/AZ_1_pri,5559.0
Bird,TRB,House_Finch/AZ_1_pri,4461.0
Bird,TRB,House_Finch/AZ_1_pri,3006.0
Bird,TRB,House_Finch/AZ_1_pri,4048.0
Bird,TRB,House_Finch/AZ_1_pri,13076.0
Bird,TRB,House_Finch/AZ_1_pri,4048.0
Bird,TRB,House_Finch/AZ_1_pri,14491.0
Bird,TRB,House_Finch/AZ_1_pri,13055.0
Bird,TRG,House_Finch/AZ_1_pri,9450.0
Bird,IGH,House_Finch/AZ_2_alt,5552.0
Bird,IGH,House_Finch/AZ_2_alt,49.0
Bird,IGH,House_Finch/AZ_2_alt,689.0
Bird,IGH,House_Finch/AZ_2_alt,37.0
Bird,IGH,House_Finch/AZ_2_alt,407.0
Bird,IGH,House_Finch/AZ_2_alt,872.0
Bird,IGH,House_Finch/AZ_2_alt,105.0
Bird,IGH,House_Finch/AZ_2_alt,466.0
Bird,IGH,House_Finch/AZ_2_alt,106.0
Bird,IGH,House_Finch/AZ_2_alt,903.0
Bird,IGH,House_Finch/AZ_2_alt,109.0
Bird,IGH,House_Finch/AZ_2_alt,575.0
Bird,IGH,House_Finch/AZ_2_alt,721.0
Bird,IGH,House_Finch/AZ_2_alt,50.0
Bird,IGH,House_Finch/AZ_2_alt,688.0
Bird,IGH,House_Finch/AZ_2_alt,37.0
Bird,IGH,House_Finch/AZ_2_alt,406.0
Bird,IGH,House_Finch/AZ_2_alt,971.0
Bird,IGH,House_Finch/AZ_2_alt,106.0
Bird,IGH,House_Finch/AZ_2_alt,412.0
Bird,IGH,House_Finch/AZ_2_alt,1154.0
Bird,IGH,House_Finch/AZ_2_alt,95.0
Bird,IGH,House_Finch/AZ_2_alt,1033.0
Bird,IGH,House_Finch/AZ_2_alt,34.0
Bird,IGH,House_Finch/AZ_2_alt,427.0
Bird,IGH,House_Finch/AZ_2_alt,807.0
Bird,IGH,House_Finch/AZ_2_alt,129.0
Bird,IGH,House_Finch/AZ_2_alt,1056.0
Bird,IGH,House_Finch/AZ_2_alt,103.0
Bird,IGH,House_Finch/AZ_2_alt,480.0
Bird,IGH,House_Finch/AZ_2_alt,213.0
Bird,IGH,House_Finch/AZ_2_alt,485.0
Bird,IGH,House_Finch/AZ_2_alt,353.0
Bird,IGH,House_Finch/AZ_2_alt,111.0
Bird,IGH,House_Finch/AZ_2_alt,465.0
Bird,IGH,House_Finch/AZ_2_alt,107.0
Bird,IGH,House_Finch/AZ_2_alt,732.0
Bird,IGH,House_Finch/AZ_2_alt,108.0
Bird,IGH,House_Finch/AZ_2_alt,963.0
Bird,IGH,House_Finch/AZ_2_alt,106.0
Bird,IGH,House_Finch/AZ_2_alt,733.0
Bird,IGH,House_Finch/AZ_2_alt,111.0
Bird,IGH,House_Finch/AZ_2_alt,4462.0
Bird,IGH,House_Finch/AZ_2_alt,87.0
Bird,IGH,House_Finch/AZ_2_alt,630.0
Bird,IGH,House_Finch/AZ_2_alt,108.0
Bird,IGH,House_Finch/AZ_2_alt,457.0
Bird,IGH,House_Finch/AZ_2_alt,702.0
Bird,IGH,House_Finch/AZ_2_alt,109.0
Bird,IGH,House_Finch/AZ_2_alt,523.0
Bird,IGH,House_Finch/AZ_2_alt,1027.0
Bird,IGH,House_Finch/AZ_2_alt,109.0
Bird,IGH,House_Finch/AZ_2_alt,497.0
Bird,IGH,House_Finch/AZ_2_alt,372.0
Bird,IGH,House_Finch/AZ_2_alt,108.0
Bird,IGH,House_Finch/AZ_2_alt,477.0
Bird,IGH,House_Finch/AZ_2_alt,124.0
Bird,IGH,House_Finch/AZ_2_alt,569.0
Bird,IGH,House_Finch/AZ_2_alt,325.0
Bird,IGH,House_Finch/AZ_2_alt,365.0
Bird,IGH,House_Finch/AZ_2_alt,390.0
Bird,IGH,House_Finch/AZ_2_alt,441.0
Bird,IGH,House_Finch/AZ_2_alt,432.0
Bird,IGH,House_Finch/AZ_2_alt,34.0
Bird,IGH,House_Finch/AZ_2_alt,415.0
Bird,IGH,House_Finch/AZ_2_alt,1023.0
Bird,IGH,House_Finch/AZ_2_alt,34.0
Bird,IGH,House_Finch/AZ_2_alt,622.0
Bird,IGH,House_Finch/AZ_2_alt,52.0
Bird,IGH,House_Finch/AZ_2_alt,663.0
Bird,IGH,House_Finch/AZ_2_alt,317.0
Bird,IGH,House_Finch/AZ_2_alt,147.0
Bird,IGH,House_Finch/AZ_2_alt,532.0
Bird,IGH,House_Finch/AZ_2_alt,113.0
Bird,IGL,House_Finch/AZ_2_alt,1835.0
Bird,IGL,House_Finch/AZ_2_alt,941.0
Bird,IGL,House_Finch/AZ_2_alt,819.0
Bird,IGL,House_Finch/AZ_2_alt,446.0
Bird,IGL,House_Finch/AZ_2_alt,902.0
Bird,IGL,House_Finch/AZ_2_alt,64.0
Bird,IGL,House_Finch/AZ_2_alt,856.0
Bird,IGL,House_Finch/AZ_2_alt,611.0
Bird,IGL,House_Finch/AZ_2_alt,1958.0
Bird,IGL,House_Finch/AZ_2_alt,472.0
Bird,IGL,House_Finch/AZ_2_alt,753.0
Bird,IGL,House_Finch/AZ_2_alt,639.0
Bird,IGL,House_Finch/AZ_2_alt,526.0
Bird,IGL,House_Finch/AZ_2_alt,848.0
Bird,IGL,House_Finch/AZ_2_alt,1481.0
Bird,IGL,House_Finch/AZ_2_alt,780.0
Bird,IGL,House_Finch/AZ_2_alt,449.0
Bird,IGL,House_Finch/AZ_2_alt,496.0
Bird,IGL,House_Finch/AZ_2_alt,744.0
Bird,IGL,House_Finch/AZ_2_alt,1108.0
Bird,IGL,House_Finch/AZ_2_alt,2413.0
Bird,IGL,House_Finch/AZ_2_alt,468.0
Bird,IGL,House_Finch/AZ_2_alt,496.0
Bird,IGL,House_Finch/AZ_2_alt,744.0
Bird,IGL,House_Finch/AZ_2_alt,1108.0
Bird,IGL,House_Finch/AZ_2_alt,2418.0
Bird,IGL,House_Finch/AZ_2_alt,454.0
Bird,IGL,House_Finch/AZ_2_alt,496.0
Bird,IGL,House_Finch/AZ_2_alt,744.0
Bird,IGL,House_Finch/AZ_2_alt,1089.0
Bird,IGL,House_Finch/AZ_2_alt,744.0
Bird,TRA,House_Finch/AZ_2_alt,26252.0
Bird,TRA,House_Finch/AZ_2_alt,3135.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,3030.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,2965.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,3072.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,3016.0
Bird,TRA,House_Finch/AZ_2_alt,1664.0
Bird,TRA,House_Finch/AZ_2_alt,3059.0
Bird,TRA,House_Finch/AZ_2_alt,4608.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,3028.0
Bird,TRA,House_Finch/AZ_2_alt,1654.0
Bird,TRA,House_Finch/AZ_2_alt,2153.0
Bird,TRA,House_Finch/AZ_2_alt,2570.0
Bird,TRA,House_Finch/AZ_2_alt,4815.0
Bird,TRA,House_Finch/AZ_2_alt,2570.0
Bird,TRA,House_Finch/AZ_2_alt,2315.0
Bird,TRA,House_Finch/AZ_2_alt,2241.0
Bird,TRA,House_Finch/AZ_2_alt,2700.0
Bird,TRA,House_Finch/AZ_2_alt,2258.0
Bird,TRA,House_Finch/AZ_2_alt,2735.0
Bird,TRA,House_Finch/AZ_2_alt,2687.0
Bird,TRA,House_Finch/AZ_2_alt,5005.0
Bird,TRA,House_Finch/AZ_2_alt,2237.0
Bird,TRA,House_Finch/AZ_2_alt,2702.0
Bird,TRA,House_Finch/AZ_2_alt,2678.0
Bird,TRA,House_Finch/AZ_2_alt,2650.0
Bird,TRA,House_Finch/AZ_2_alt,2659.0
Bird,TRB,House_Finch/AZ_2_alt,55802.0
Bird,TRB,House_Finch/AZ_2_alt,3946.0
Bird,TRB,House_Finch/AZ_2_alt,12133.0
Bird,TRB,House_Finch/AZ_2_alt,3991.0
Bird,TRB,House_Finch/AZ_2_alt,3821.0
Bird,TRB,House_Finch/AZ_2_alt,3941.0
Bird,TRB,House_Finch/AZ_2_alt,2337.0
Bird,TRB,House_Finch/AZ_2_alt,3982.0
Bird,TRB,House_Finch/AZ_2_alt,13082.0
Bird,TRB,House_Finch/AZ_2_alt,5564.0
Bird,TRB,House_Finch/AZ_2_alt,1480.0
Bird,TRB,House_Finch/AZ_2_alt,2980.0
Bird,TRB,House_Finch/AZ_2_alt,3839.0
Bird,TRB,House_Finch/AZ_2_alt,5037.0
Bird,TRB,House_Finch/AZ_2_alt,1480.0
Bird,TRB,House_Finch/AZ_2_alt,4047.0
Bird,TRB,House_Finch/AZ_2_alt,13072.0
Bird,TRB,House_Finch/AZ_2_alt,5564.0
Bird,TRB,House_Finch/AZ_2_alt,1480.0
Bird,TRB,House_Finch/AZ_2_alt,2981.0
Bird,TRB,House_Finch/AZ_2_alt,3006.0
Bird,TRB,House_Finch/AZ_2_alt,4046.0
Bird,TRB,House_Finch/AZ_2_alt,14495.0
Bird,TRB,House_Finch/AZ_2_alt,13044.0
Bird,TRG,House_Finch/AZ_2_alt,9450.0
Bird,IGH,House_Finch/AZ_2_pri,132.0
Bird,IGH,House_Finch/AZ_2_pri,1239.0
Bird,IGH,House_Finch/AZ_2_pri,11.0
Bird,IGH,House_Finch/AZ_2_pri,626.0
Bird,IGH,House_Finch/AZ_2_pri,95.0
Bird,IGH,House_Finch/AZ_2_pri,405.0
Bird,IGH,House_Finch/AZ_2_pri,14.0
Bird,IGH,House_Finch/AZ_2_pri,474.0
Bird,IGH,House_Finch/AZ_2_pri,321.0
Bird,IGH,House_Finch/AZ_2_pri,753.0
Bird,IGH,House_Finch/AZ_2_pri,105.0
Bird,IGH,House_Finch/AZ_2_pri,460.0
Bird,IGH,House_Finch/AZ_2_pri,762.0
Bird,IGH,House_Finch/AZ_2_pri,129.0
Bird,IGH,House_Finch/AZ_2_pri,792.0
Bird,IGH,House_Finch/AZ_2_pri,994.0
Bird,IGH,House_Finch/AZ_2_pri,115.0
Bird,IGH,House_Finch/AZ_2_pri,469.0
Bird,IGH,House_Finch/AZ_2_pri,87.0
Bird,IGH,House_Finch/AZ_2_pri,935.0
Bird,IGH,House_Finch/AZ_2_pri,166.0
Bird,IGH,House_Finch/AZ_2_pri,760.0
Bird,IGH,House_Finch/AZ_2_pri,188.0
Bird,IGH,House_Finch/AZ_2_pri,321.0
Bird,IGH,House_Finch/AZ_2_pri,94.0
Bird,IGH,House_Finch/AZ_2_pri,869.0
Bird,IGH,House_Finch/AZ_2_pri,39.0
Bird,IGH,House_Finch/AZ_2_pri,415.0
Bird,IGH,House_Finch/AZ_2_pri,98.0
Bird,IGH,House_Finch/AZ_2_pri,841.0
Bird,IGH,House_Finch/AZ_2_pri,105.0
Bird,IGH,House_Finch/AZ_2_pri,437.0
Bird,IGH,House_Finch/AZ_2_pri,135.0
Bird,IGH,House_Finch/AZ_2_pri,408.0
Bird,IGH,House_Finch/AZ_2_pri,453.0
Bird,IGH,House_Finch/AZ_2_pri,30.0
Bird,IGH,House_Finch/AZ_2_pri,423.0
Bird,IGH,House_Finch/AZ_2_pri,94.0
Bird,IGH,House_Finch/AZ_2_pri,600.0
Bird,IGH,House_Finch/AZ_2_pri,37.0
Bird,IGH,House_Finch/AZ_2_pri,407.0
Bird,IGH,House_Finch/AZ_2_pri,1359.0
Bird,IGH,House_Finch/AZ_2_pri,49.0
