group,gene,Locus,cys_frac
Bird,V,IGH,0.021739130434782608
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.024305555555555556
Bird,V,IGH,0.0297029702970297
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.021052631578947368
Bird,V,IGH,0.030612244897959183
Bird,V,IGH,0.0165016501650165
Bird,V,IGH,0.024
Bird,V,IGH,0.018115942028985508
Bird,V,IGH,0.018796992481203006
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.03065134099616858
Bird,V,IGH,0.030534351145038167
Bird,V,IGH,0.020066889632107024
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.04081632653061224
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.021352313167259787
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.04513888888888889
Bird,V,IGH,0.03461538461538462
Bird,V,IGH,0.016129032258064516
Bird,V,IGH,0.018115942028985508
Bird,V,IGH,0.026755852842809364
Bird,V,IGH,0.024
Bird,V,IGH,0.028
Bird,V,IGH,0.004149377593360996
Bird,V,IGH,0.02142857142857143
Bird,V,IGH,0.017241379310344827
Bird,V,IGH,0.022813688212927757
Bird,V,IGH,0.03501945525291829
Bird,V,IGH,0.03666666666666667
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.03474903474903475
Bird,V,IGH,0.02280130293159609
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.024475524475524476
Bird,V,IGH,0.03802281368821293
Bird,V,IGH,0.02112676056338028
Bird,V,IGH,0.027131782945736434
Bird,V,IGH,0.03389830508474576
Bird,V,IGH,0.025
Bird,V,IGH,0.03308823529411765
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.03260869565217391
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.027972027972027972
Bird,V,IGH,0.026415094339622643
Bird,V,IGH,0.015384615384615385
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.027210884353741496
Bird,V,IGH,0.03666666666666667
Bird,V,IGH,0.02867383512544803
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.03367003367003367
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.028268551236749116
Bird,V,IGH,0.034482758620689655
Bird,V,IGH,0.028469750889679714
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.029850746268656716
Bird,V,IGH,0.0471976401179941
Bird,V,IGH,0.036231884057971016
Bird,V,IGH,0.023026315789473683
Bird,V,IGH,0.0297029702970297
Bird,V,IGH,0.03225806451612903
Bird,V,IGH,0.023529411764705882
Bird,V,IGH,0.0380952380952381
Bird,V,IGH,0.037037037037037035
Bird,V,IGH,0.03559870550161812
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.0071174377224199285
Bird,V,IGH,0.01556420233463035
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.03896103896103896
Bird,V,IGL,0.04059040590405904
Bird,V,IGL,0.050359712230215826
Bird,V,IGL,0.028070175438596492
Bird,V,IGL,0.031914893617021274
Bird,V,IGL,0.0313588850174216
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.020689655172413793
Bird,V,IGL,0.0273972602739726
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.02857142857142857
Bird,V,IGL,0.037037037037037035
Bird,V,IGL,0.03103448275862069
Bird,V,IGL,0.03484320557491289
Bird,V,IGL,0.02888086642599278
Bird,V,IGL,0.01730103806228374
Bird,V,IGL,0.02464788732394366
Bird,V,IGL,0.03169014084507042
Bird,V,IGL,0.02666666666666667
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.019455252918287938
Bird,V,IGL,0.029315960912052116
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.04363636363636364
Bird,V,TRA,0.025547445255474453
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.040145985401459854
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.029197080291970802
Bird,V,TRB,0.031914893617021274
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03546099290780142
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.038869257950530034
Bird,V,TRB,0.053003533568904596
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.035211267605633804
Bird,V,TRB,0.030927835051546393
Bird,V,TRB,0.030927835051546393
Bird,V,TRB,0.03260869565217391
Bird,V,TRG,0.05172413793103448
Bird,V,TRG,0.04713804713804714
Bird,V,TRG,0.04276315789473684
Bird,V,IGH,0.0071174377224199285
Bird,V,IGH,0.006993006993006993
Bird,V,IGH,0.022222222222222223
Bird,V,IGH,0.024
Bird,V,IGH,0.025089605734767026
Bird,V,IGH,0.040268456375838924
Bird,V,IGH,0.02681992337164751
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.038135593220338986
Bird,V,IGH,0.019011406844106463
Bird,V,IGH,0.04054054054054054
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.02464788732394366
Bird,V,IGH,0.02
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.03333333333333333
Bird,V,IGH,0.03508771929824561
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.040955631399317405
Bird,V,IGH,0.019011406844106463
Bird,V,IGH,0.0297029702970297
Bird,V,IGH,0.02181818181818182
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.027491408934707903
Bird,V,IGH,0.028
Bird,V,IGH,0.03146853146853147
Bird,V,IGH,0.01937984496124031
Bird,V,IGH,0.03272727272727273
Bird,V,IGH,0.01556420233463035
Bird,V,IGH,0.025362318840579712
Bird,V,IGH,0.020618556701030927
Bird,V,IGH,0.02364864864864865
Bird,V,IGH,0.03007518796992481
Bird,V,IGH,0.030303030303030304
Bird,V,IGH,0.039525691699604744
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.02142857142857143
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.028925619834710745
Bird,V,IGH,0.02527075812274368
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.02120141342756184
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.04149377593360996
Bird,V,IGH,0.019762845849802372
Bird,V,IGH,0.02491103202846975
Bird,V,IGH,0.020833333333333332
Bird,V,IGH,0.0391566265060241
Bird,V,IGH,0.011673151750972763
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.02867383512544803
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.01824817518248175
Bird,V,IGH,0.0234375
Bird,V,IGH,0.02464788732394366
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.02112676056338028
Bird,V,IGH,0.03103448275862069
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.024242424242424242
Bird,V,IGH,0.02127659574468085
Bird,V,IGH,0.03103448275862069
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.017241379310344827
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.027777777777777776
Bird,V,IGH,0.041666666666666664
Bird,V,IGH,0.031578947368421054
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.042105263157894736
Bird,V,IGH,0.022727272727272728
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.023411371237458192
Bird,V,IGH,0.02711864406779661
Bird,V,IGH,0.0234375
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.03065134099616858
Bird,V,IGH,0.027450980392156862
Bird,V,IGH,0.03496503496503497
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.037815126050420166
Bird,V,IGH,0.02631578947368421
Bird,V,IGH,0.021352313167259787
Bird,V,IGH,0.024734982332155476
Bird,V,IGH,0.04395604395604396
Bird,V,IGH,0.03137254901960784
Bird,V,IGH,0.03858520900321544
Bird,V,IGH,0.03896103896103896
Bird,V,IGH,0.028
Bird,V,IGH,0.012048192771084338
Bird,V,IGH,0.02768166089965398
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.0313588850174216
Bird,V,IGH,0.0410958904109589
Bird,V,IGH,0.03802281368821293
Bird,V,IGH,0.03308823529411765
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.0364963503649635
Bird,V,IGH,0.030612244897959183
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.025089605734767026
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.026143790849673203
Bird,V,IGH,0.012244897959183673
Bird,V,IGH,0.02
Bird,V,IGH,0.041379310344827586
Bird,V,IGH,0.02
Bird,V,IGH,0.032
Bird,V,IGH,0.0297029702970297
Bird,V,IGH,0.03488372093023256
Bird,V,IGH,0.027559055118110236
Bird,V,IGH,0.036231884057971016
Bird,V,IGH,0.011627906976744186
Bird,V,IGH,0.02287581699346405
Bird,V,IGH,0.03501945525291829
Bird,V,IGH,0.03205128205128205
Bird,V,IGH,0.02867383512544803
Bird,V,IGH,0.024
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.040955631399317405
Bird,V,IGH,0.019011406844106463
Bird,V,IGH,0.020338983050847456
Bird,V,IGH,0.023333333333333334
Bird,V,IGH,0.019762845849802372
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.03461538461538462
Bird,V,IGH,0.035211267605633804
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.0391566265060241
Bird,V,IGH,0.03018867924528302
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.028985507246376812
Bird,V,IGH,0.025089605734767026
Bird,V,IGH,0.022556390977443608
Bird,V,IGH,0.03461538461538462
Bird,V,IGH,0.029197080291970802
Bird,V,IGH,0.04225352112676056
Bird,V,IGH,0.02491103202846975
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.02877697841726619
Bird,V,IGH,0.025362318840579712
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.019157088122605363
Bird,V,IGH,0.017241379310344827
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.04727272727272727
Bird,V,IGL,0.04059040590405904
Bird,V,IGL,0.04827586206896552
Bird,V,IGL,0.028070175438596492
Bird,V,IGL,0.031914893617021274
Bird,V,IGL,0.0313588850174216
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.020689655172413793
Bird,V,IGL,0.017605633802816902
Bird,V,IGL,0.0273972602739726
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.029197080291970802
Bird,V,IGL,0.037037037037037035
Bird,V,IGL,0.03103448275862069
Bird,V,IGL,0.04
Bird,V,IGL,0.02888086642599278
Bird,V,IGL,0.01384083044982699
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.03169014084507042
Bird,V,IGL,0.03
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.019455252918287938
Bird,V,IGL,0.029315960912052116
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.03308823529411765
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.03308823529411765
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.025547445255474453
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.03460207612456748
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03985507246376811
Bird,V,TRA,0.03676470588235294
Bird,V,TRB,0.03260869565217391
Bird,V,TRB,0.027491408934707903
Bird,V,TRB,0.030927835051546393
Bird,V,TRB,0.035211267605633804
Bird,V,TRB,0.028268551236749116
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.045936395759717315
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.03571428571428571
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.028268551236749116
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.028268551236749116
Bird,V,TRG,0.03986710963455149
Bird,V,TRG,0.05190311418685121
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.04727272727272727
Bird,V,IGL,0.04059040590405904
Bird,V,IGL,0.04827586206896552
Bird,V,IGL,0.028070175438596492
Bird,V,IGL,0.031914893617021274
Bird,V,IGL,0.0313588850174216
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.020689655172413793
Bird,V,IGL,0.017605633802816902
Bird,V,IGL,0.0273972602739726
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.02857142857142857
Bird,V,IGL,0.037037037037037035
Bird,V,IGL,0.033112582781456956
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.02888086642599278
Bird,V,IGL,0.01384083044982699
Bird,V,IGL,0.02464788732394366
Bird,V,IGL,0.03169014084507042
Bird,V,IGL,0.02666666666666667
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.019455252918287938
Bird,V,IGL,0.029315960912052116
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.03308823529411765
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.040145985401459854
Bird,V,TRA,0.025547445255474453
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.03985507246376811
Bird,V,TRA,0.029197080291970802
Bird,V,TRB,0.03260869565217391
Bird,V,TRB,0.027491408934707903
Bird,V,TRB,0.03436426116838488
Bird,V,TRB,0.035211267605633804
Bird,V,TRB,0.038869257950530034
Bird,V,TRB,0.038869257950530034
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.0353356890459364
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.028268551236749116
Bird,V,TRG,0.039473684210526314
Bird,V,TRG,0.05536332179930796
Bird,V,IGH,0.022026431718061675
Bird,V,IGH,0.03558718861209965
Bird,V,IGH,0.024
Bird,V,IGH,0.03937007874015748
Bird,V,IGH,0.02702702702702703
Bird,V,IGH,0.02711864406779661
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.019455252918287938
Bird,V,IGH,0.033707865168539325
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.033444816053511704
Bird,V,IGH,0.03260869565217391
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.033444816053511704
Bird,V,IGH,0.03260869565217391
Bird,V,IGH,0.023972602739726026
Bird,V,IGH,0.01858736059479554
Bird,V,IGH,0.02
Bird,V,IGH,0.027491408934707903
Bird,V,IGH,0.03501945525291829
Bird,V,IGH,0.026143790849673203
Bird,V,IGH,0.023715415019762844
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.0234375
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.0398936170212766
Bird,V,IGH,0.020905923344947737
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.046218487394957986
Bird,V,IGH,0.024305555555555556
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.024734982332155476
Bird,V,IGH,0.0234375
Bird,V,IGH,0.025830258302583026
Bird,V,IGH,0.014598540145985401
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.033582089552238806
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.022988505747126436
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.03278688524590164
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.042105263157894736
Bird,V,IGH,0.028469750889679714
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.036303630363036306
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.03169014084507042
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.02158273381294964
Bird,V,IGH,0.024
Bird,V,IGH,0.02040816326530612
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.02158273381294964
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.024390243902439025
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.03333333333333333
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.022556390977443608
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.024390243902439025
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.025
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.027874564459930314
Bird,V,IGH,0.015037593984962405
Bird,V,IGH,0.041811846689895474
Bird,V,IGH,0.02962962962962963
Bird,V,IGH,0.02
Bird,V,IGH,0.017857142857142856
Bird,V,IGH,0.034722222222222224
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.036303630363036306
Bird,V,IGH,0.02734375
Bird,V,IGH,0.03103448275862069
Bird,V,IGH,0.031914893617021274
Bird,V,IGH,0.02922077922077922
Bird,V,IGH,0.014035087719298246
Bird,V,IGH,0.04032258064516129
Bird,V,IGH,0.023715415019762844
Bird,V,IGH,0.026402640264026403
Bird,V,IGH,0.03802281368821293
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.02702702702702703
Bird,V,IGH,0.03508771929824561
Bird,V,IGH,0.029315960912052116
Bird,V,IGH,0.02097902097902098
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.007326007326007326
Bird,V,IGH,0.02564102564102564
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.022556390977443608
Bird,V,IGH,0.03088803088803089
Bird,V,IGH,0.02413793103448276
Bird,V,IGH,0.024489795918367346
Bird,V,IGH,0.018050541516245487
Bird,V,IGH,0.022641509433962263
Bird,V,IGH,0.031007751937984496
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.03355704697986577
Bird,V,IGH,0.0364963503649635
Bird,V,IGH,0.031007751937984496
Bird,V,IGH,0.0311284046692607
Bird,V,IGH,0.027586206896551724
Bird,V,IGH,0.024
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.027777777777777776
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.03125
Bird,V,IGH,0.011627906976744186
Bird,V,IGH,0.033112582781456956
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.010948905109489052
Bird,V,IGH,0.02564102564102564
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.020833333333333332
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.03260869565217391
Bird,V,IGH,0.01384083044982699
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.025
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.02491103202846975
Bird,V,IGH,0.020689655172413793
Bird,V,IGH,0.0199203187250996
Bird,V,IGH,0.024305555555555556
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.02962962962962963
Bird,V,IGH,0.010948905109489052
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.015209125475285171
Bird,V,IGH,0.041237113402061855
Bird,V,IGH,0.016260162601626018
Bird,V,IGH,0.043478260869565216
Bird,V,IGH,0.03257328990228013
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.030534351145038167
Bird,V,IGH,0.029900332225913623
Bird,V,IGH,0.022813688212927757
Bird,V,IGH,0.044534412955465584
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.022988505747126436
Bird,V,IGH,0.031578947368421054
Bird,V,IGH,0.03461538461538462
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.02681992337164751
Bird,V,IGH,0.028169014084507043
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.029900332225913623
Bird,V,IGH,0.019157088122605363
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.03501945525291829
Bird,V,IGH,0.01606425702811245
Bird,V,IGH,0.020618556701030927
Bird,V,IGH,0.04938271604938271
Bird,V,IGH,0.028112449799196786
Bird,V,IGH,0.028469750889679714
Bird,V,IGH,0.015384615384615385
Bird,V,IGH,0.034220532319391636
Bird,V,IGH,0.028169014084507043
Bird,V,IGH,0.020761245674740483
Bird,V,IGH,0.04216867469879518
Bird,V,IGH,0.027237354085603113
Bird,V,IGH,0.024096385542168676
Bird,V,IGH,0.007042253521126761
Bird,V,IGH,0.010638297872340425
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.02112676056338028
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.026615969581749048
Bird,V,IGH,0.027586206896551724
Bird,V,IGH,0.030927835051546393
Bird,V,IGH,0.019011406844106463
Bird,V,IGH,0.03546099290780142
Bird,V,IGH,0.03558718861209965
Bird,V,IGH,0.010676156583629894
Bird,V,IGH,0.0136986301369863
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.04727272727272727
Bird,V,IGL,0.04059040590405904
Bird,V,IGL,0.046762589928057555
Bird,V,IGL,0.028070175438596492
Bird,V,IGL,0.031914893617021274
Bird,V,IGL,0.0313588850174216
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.028169014084507043
Bird,V,IGL,0.023728813559322035
Bird,V,IGL,0.030405405405405407
Bird,V,IGL,0.02857142857142857
Bird,V,IGL,0.03278688524590164
Bird,V,IGL,0.033112582781456956
Bird,V,IGL,0.03169014084507042
Bird,V,IGL,0.02888086642599278
Bird,V,IGL,0.01384083044982699
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.03169014084507042
Bird,V,IGL,0.02666666666666667
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.019455252918287938
Bird,V,IGL,0.029315960912052116
Bird,V,TRA,0.03806228373702422
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.032846715328467155
Bird,V,TRA,0.031578947368421054
Bird,V,TRA,0.043795620437956206
Bird,V,TRA,0.025547445255474453
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.031578947368421054
Bird,V,TRA,0.040145985401459854
Bird,V,TRA,0.0364963503649635
Bird,V,TRA,0.03676470588235294
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.029197080291970802
Bird,V,TRA,0.029197080291970802
Bird,V,TRB,0.03260869565217391
Bird,V,TRB,0.030927835051546393
Bird,V,TRB,0.030927835051546393
Bird,V,TRB,0.03873239436619718
Bird,V,TRB,0.028268551236749116
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.038869257950530034
Bird,V,TRB,0.04946996466431095
Bird,V,TRB,0.03180212014134275
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03546099290780142
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.03202846975088968
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.028368794326241134
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.03180212014134275
Bird,V,TRG,0.05190311418685121
Bird,V,TRG,0.03986710963455149
Bird,V,IGH,0.0
Bird,V,IGH,0.020833333333333332
Bird,V,IGH,0.03594771241830065
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.0136986301369863
Bird,V,IGH,0.019762845849802372
Bird,V,IGH,0.04780876494023904
Bird,V,IGH,0.020761245674740483
Bird,V,IGH,0.022641509433962263
Bird,V,IGH,0.02287581699346405
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.034013605442176874
Bird,V,IGH,0.03503184713375796
Bird,V,IGH,0.019543973941368076
Bird,V,IGH,0.03571428571428571
Bird,V,IGH,0.02356902356902357
Bird,V,IGH,0.027131782945736434
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.018050541516245487
Bird,V,IGH,0.01762114537444934
Bird,V,IGH,0.011363636363636364
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.03076923076923077
Bird,V,IGH,0.023890784982935155
Bird,V,IGH,0.023148148148148147
Bird,V,IGH,0.02572347266881029
Bird,V,IGH,0.028469750889679714
Bird,V,IGH,0.027777777777777776
Bird,V,IGH,0.027586206896551724
Bird,V,IGH,0.025
Bird,V,IGH,0.03461538461538462
Bird,V,IGH,0.043010752688172046
Bird,V,IGH,0.00784313725490196
Bird,V,IGH,0.027303754266211604
Bird,V,IGH,0.022813688212927757
Bird,V,IGH,0.021897810218978103
Bird,V,IGH,0.026415094339622643
Bird,V,IGH,0.03691275167785235
Bird,V,IGH,0.037037037037037035
Bird,V,IGH,0.03870967741935484
Bird,V,IGH,0.023346303501945526
Bird,V,IGH,0.03546099290780142
Bird,V,IGH,0.03908794788273615
Bird,V,IGH,0.016666666666666666
Bird,V,IGH,0.03257328990228013
Bird,V,IGH,0.03741496598639456
Bird,V,IGH,0.038461538461538464
Bird,V,IGH,0.02857142857142857
Bird,V,IGH,0.0231023102310231
Bird,V,IGH,0.03914590747330961
Bird,V,IGH,0.036290322580645164
Bird,V,IGH,0.023076923076923078
Bird,V,IGH,0.028368794326241134
Bird,V,IGH,0.026923076923076925
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.034129692832764506
Bird,V,IGH,0.030418250950570342
Bird,V,IGH,0.04498269896193772
